DateTime,Date,Hour,Day of the Week,Season,Daytime,Consumption (kW)
18/02/2024 17:15,18/02/2024,17:15:00,6,0,1,0.1
18/02/2024 17:30,18/02/2024,17:30:00,6,0,1,0.116
18/02/2024 17:45,18/02/2024,17:45:00,6,0,1,0.248
18/02/2024 18:00,18/02/2024,18:00:00,6,0,1,0.196
18/02/2024 18:15,18/02/2024,18:15:00,6,0,1,0.264
18/02/2024 18:30,18/02/2024,18:30:00,6,0,0,0.172
18/02/2024 18:45,18/02/2024,18:45:00,6,0,0,0.156
18/02/2024 19:00,18/02/2024,19:00:00,6,0,0,0.14
18/02/2024 19:15,18/02/2024,19:15:00,6,0,0,0.172
18/02/2024 19:30,18/02/2024,19:30:00,6,0,0,0.196
18/02/2024 19:45,18/02/2024,19:45:00,6,0,0,0.252
18/02/2024 20:00,18/02/2024,20:00:00,6,0,0,0.64
18/02/2024 20:15,18/02/2024,20:15:00,6,0,0,0.96
18/02/2024 20:30,18/02/2024,20:30:00,6,0,0,0.216
18/02/2024 20:45,18/02/2024,20:45:00,6,0,0,0.228
18/02/2024 21:00,18/02/2024,21:00:00,6,0,0,0.26
18/02/2024 21:15,18/02/2024,21:15:00,6,0,0,0.252
18/02/2024 21:30,18/02/2024,21:30:00,6,0,0,0.248
18/02/2024 21:45,18/02/2024,21:45:00,6,0,0,0.208
18/02/2024 22:00,18/02/2024,22:00:00,6,0,0,0.216
18/02/2024 22:15,18/02/2024,22:15:00,6,0,0,0.196
18/02/2024 22:30,18/02/2024,22:30:00,6,0,0,0.18
18/02/2024 22:45,18/02/2024,22:45:00,6,0,0,0.176
18/02/2024 23:00,18/02/2024,23:00:00,6,0,0,0.184
18/02/2024 23:15,18/02/2024,23:15:00,6,0,0,0.22
18/02/2024 23:30,18/02/2024,23:30:00,6,0,0,0.272
18/02/2024 23:45,18/02/2024,23:45:00,6,0,0,0.132
19/02/2024 00:00,19/02/2024,00:00:00,0,0,0,0.22
19/02/2024 00:15,19/02/2024,00:15:00,0,0,0,0.136
19/02/2024 00:30,19/02/2024,00:30:00,0,0,0,0.152
19/02/2024 00:45,19/02/2024,00:45:00,0,0,0,0.328
19/02/2024 01:00,19/02/2024,01:00:00,0,0,0,0.248
19/02/2024 01:15,19/02/2024,01:15:00,0,0,0,0.128
19/02/2024 01:30,19/02/2024,01:30:00,0,0,0,0.16
19/02/2024 01:45,19/02/2024,01:45:00,0,0,0,0.188
19/02/2024 02:00,19/02/2024,02:00:00,0,0,0,0.26
19/02/2024 02:15,19/02/2024,02:15:00,0,0,0,0.168
19/02/2024 02:30,19/02/2024,02:30:00,0,0,0,0.164
19/02/2024 02:45,19/02/2024,02:45:00,0,0,0,0.336
19/02/2024 03:00,19/02/2024,03:00:00,0,0,0,0.308
19/02/2024 03:15,19/02/2024,03:15:00,0,0,0,0.172
19/02/2024 03:30,19/02/2024,03:30:00,0,0,0,0.172
19/02/2024 03:45,19/02/2024,03:45:00,0,0,0,0.168
19/02/2024 04:00,19/02/2024,04:00:00,0,0,0,0.128
19/02/2024 04:15,19/02/2024,04:15:00,0,0,0,0.136
19/02/2024 04:30,19/02/2024,04:30:00,0,0,0,0.06
19/02/2024 04:45,19/02/2024,04:45:00,0,0,0,0.084
19/02/2024 05:00,19/02/2024,05:00:00,0,0,0,0.196
19/02/2024 05:15,19/02/2024,05:15:00,0,0,0,0.104
19/02/2024 05:30,19/02/2024,05:30:00,0,0,0,0.1
19/02/2024 05:45,19/02/2024,05:45:00,0,0,0,0.132
19/02/2024 06:00,19/02/2024,06:00:00,0,0,0,0.064
19/02/2024 06:15,19/02/2024,06:15:00,0,0,0,0.088
19/02/2024 06:30,19/02/2024,06:30:00,0,0,0,0.144
19/02/2024 06:45,19/02/2024,06:45:00,0,0,0,0.1
19/02/2024 07:00,19/02/2024,07:00:00,0,0,0,0.164
19/02/2024 07:15,19/02/2024,07:15:00,0,0,0,0.108
19/02/2024 07:30,19/02/2024,07:30:00,0,0,1,0.168
19/02/2024 07:45,19/02/2024,07:45:00,0,0,1,0.272
19/02/2024 08:00,19/02/2024,08:00:00,0,0,1,0.496
19/02/2024 08:15,19/02/2024,08:15:00,0,0,1,0.388
19/02/2024 08:30,19/02/2024,08:30:00,0,0,1,0.372
19/02/2024 08:45,19/02/2024,08:45:00,0,0,1,0.352
19/02/2024 09:00,19/02/2024,09:00:00,0,0,1,0.292
19/02/2024 09:15,19/02/2024,09:15:00,0,0,1,0.292
19/02/2024 09:30,19/02/2024,09:30:00,0,0,1,0.428
19/02/2024 09:45,19/02/2024,09:45:00,0,0,1,0.76
19/02/2024 10:00,19/02/2024,10:00:00,0,0,1,0.456
19/02/2024 10:15,19/02/2024,10:15:00,0,0,1,0.356
19/02/2024 10:30,19/02/2024,10:30:00,0,0,1,0.128
19/02/2024 10:45,19/02/2024,10:45:00,0,0,1,0.116
19/02/2024 11:00,19/02/2024,11:00:00,0,0,1,0.128
19/02/2024 11:15,19/02/2024,11:15:00,0,0,1,0.156
19/02/2024 11:30,19/02/2024,11:30:00,0,0,1,0.148
19/02/2024 11:45,19/02/2024,11:45:00,0,0,1,0.128
19/02/2024 12:00,19/02/2024,12:00:00,0,0,1,0.096
19/02/2024 12:15,19/02/2024,12:15:00,0,0,1,0.116
19/02/2024 12:30,19/02/2024,12:30:00,0,0,1,0.344
19/02/2024 12:45,19/02/2024,12:45:00,0,0,1,0.26
19/02/2024 13:00,19/02/2024,13:00:00,0,0,1,0.38
19/02/2024 13:15,19/02/2024,13:15:00,0,0,1,0.236
19/02/2024 13:30,19/02/2024,13:30:00,0,0,1,0.28
19/02/2024 13:45,19/02/2024,13:45:00,0,0,1,0.204
19/02/2024 14:00,19/02/2024,14:00:00,0,0,1,0.244
19/02/2024 14:15,19/02/2024,14:15:00,0,0,1,0.184
19/02/2024 14:30,19/02/2024,14:30:00,0,0,1,0.24
19/02/2024 14:45,19/02/2024,14:45:00,0,0,1,0.244
19/02/2024 15:00,19/02/2024,15:00:00,0,0,1,0.236
19/02/2024 15:15,19/02/2024,15:15:00,0,0,1,0.176
19/02/2024 15:30,19/02/2024,15:30:00,0,0,1,0.124
19/02/2024 15:45,19/02/2024,15:45:00,0,0,1,0.116
19/02/2024 16:00,19/02/2024,16:00:00,0,0,1,0.172
19/02/2024 16:15,19/02/2024,16:15:00,0,0,1,0.16
19/02/2024 16:30,19/02/2024,16:30:00,0,0,1,0.152
19/02/2024 16:45,19/02/2024,16:45:00,0,0,1,0.148
19/02/2024 17:00,19/02/2024,17:00:00,0,0,1,0.144
19/02/2024 17:15,19/02/2024,17:15:00,0,0,1,0.112
19/02/2024 17:30,19/02/2024,17:30:00,0,0,1,0.108
19/02/2024 17:45,19/02/2024,17:45:00,0,0,1,0.188
19/02/2024 18:00,19/02/2024,18:00:00,0,0,1,0.32
19/02/2024 18:15,19/02/2024,18:15:00,0,0,1,0.308
19/02/2024 18:30,19/02/2024,18:30:00,0,0,0,0.204
19/02/2024 18:45,19/02/2024,18:45:00,0,0,0,0.14
19/02/2024 19:00,19/02/2024,19:00:00,0,0,0,0.204
19/02/2024 19:15,19/02/2024,19:15:00,0,0,0,1.488
19/02/2024 19:30,19/02/2024,19:30:00,0,0,0,1.52
19/02/2024 19:45,19/02/2024,19:45:00,0,0,0,1.512
19/02/2024 20:00,19/02/2024,20:00:00,0,0,0,0.644
19/02/2024 20:15,19/02/2024,20:15:00,0,0,0,0.212
19/02/2024 20:30,19/02/2024,20:30:00,0,0,0,0.144
19/02/2024 20:45,19/02/2024,20:45:00,0,0,0,0.128
19/02/2024 21:00,19/02/2024,21:00:00,0,0,0,0.136
19/02/2024 21:15,19/02/2024,21:15:00,0,0,0,0.168
19/02/2024 21:30,19/02/2024,21:30:00,0,0,0,0.172
19/02/2024 21:45,19/02/2024,21:45:00,0,0,0,0.172
19/02/2024 22:00,19/02/2024,22:00:00,0,0,0,0.148
19/02/2024 22:15,19/02/2024,22:15:00,0,0,0,0.144
19/02/2024 22:30,19/02/2024,22:30:00,0,0,0,0.148
19/02/2024 22:45,19/02/2024,22:45:00,0,0,0,0.184
19/02/2024 23:00,19/02/2024,23:00:00,0,0,0,0.192
19/02/2024 23:15,19/02/2024,23:15:00,0,0,0,0.244
19/02/2024 23:30,19/02/2024,23:30:00,0,0,0,0.24
19/02/2024 23:45,19/02/2024,23:45:00,0,0,0,0.268
20/02/2024 00:00,20/02/2024,00:00:00,1,0,0,0.24
20/02/2024 00:15,20/02/2024,00:15:00,1,0,0,0.16
20/02/2024 00:30,20/02/2024,00:30:00,1,0,0,0.184
20/02/2024 00:45,20/02/2024,00:45:00,1,0,0,0.18
20/02/2024 01:00,20/02/2024,01:00:00,1,0,0,0.18
20/02/2024 01:15,20/02/2024,01:15:00,1,0,0,0.132
20/02/2024 01:30,20/02/2024,01:30:00,1,0,0,0.128
20/02/2024 01:45,20/02/2024,01:45:00,1,0,0,0.104
20/02/2024 02:00,20/02/2024,02:00:00,1,0,0,0.1
20/02/2024 02:15,20/02/2024,02:15:00,1,0,0,0.092
20/02/2024 02:30,20/02/2024,02:30:00,1,0,0,0.096
20/02/2024 02:45,20/02/2024,02:45:00,1,0,0,0.068
20/02/2024 03:00,20/02/2024,03:00:00,1,0,0,0.052
20/02/2024 03:15,20/02/2024,03:15:00,1,0,0,0.056
20/02/2024 03:30,20/02/2024,03:30:00,1,0,0,0.092
20/02/2024 03:45,20/02/2024,03:45:00,1,0,0,0.096
20/02/2024 04:00,20/02/2024,04:00:00,1,0,0,0.1
20/02/2024 04:15,20/02/2024,04:15:00,1,0,0,0.152
20/02/2024 04:30,20/02/2024,04:30:00,1,0,0,0.124
20/02/2024 04:45,20/02/2024,04:45:00,1,0,0,0.124
20/02/2024 05:00,20/02/2024,05:00:00,1,0,0,0.152
20/02/2024 05:15,20/02/2024,05:15:00,1,0,0,0.168
20/02/2024 05:30,20/02/2024,05:30:00,1,0,0,0.164
20/02/2024 05:45,20/02/2024,05:45:00,1,0,0,0.156
20/02/2024 06:00,20/02/2024,06:00:00,1,0,0,0.12
20/02/2024 06:15,20/02/2024,06:15:00,1,0,0,0.12
20/02/2024 06:30,20/02/2024,06:30:00,1,0,0,0.128
20/02/2024 06:45,20/02/2024,06:45:00,1,0,0,0.104
20/02/2024 07:00,20/02/2024,07:00:00,1,0,0,0.092
20/02/2024 07:15,20/02/2024,07:15:00,1,0,0,0.092
20/02/2024 07:30,20/02/2024,07:30:00,1,0,1,0.056
20/02/2024 07:45,20/02/2024,07:45:00,1,0,1,0.052
20/02/2024 08:00,20/02/2024,08:00:00,1,0,1,0.156
20/02/2024 08:15,20/02/2024,08:15:00,1,0,1,0.356
20/02/2024 08:30,20/02/2024,08:30:00,1,0,1,0.136
20/02/2024 08:45,20/02/2024,08:45:00,1,0,1,0.108
20/02/2024 09:00,20/02/2024,09:00:00,1,0,1,0.08
20/02/2024 09:15,20/02/2024,09:15:00,1,0,1,0.076
20/02/2024 09:30,20/02/2024,09:30:00,1,0,1,0.128
20/02/2024 09:45,20/02/2024,09:45:00,1,0,1,0.148
20/02/2024 10:00,20/02/2024,10:00:00,1,0,1,0.164
20/02/2024 10:15,20/02/2024,10:15:00,1,0,1,0.16
20/02/2024 10:30,20/02/2024,10:30:00,1,0,1,0.156
20/02/2024 10:45,20/02/2024,10:45:00,1,0,1,0.136
20/02/2024 11:00,20/02/2024,11:00:00,1,0,1,0.116
20/02/2024 11:15,20/02/2024,11:15:00,1,0,1,0.116
20/02/2024 11:30,20/02/2024,11:30:00,1,0,1,0.156
20/02/2024 11:45,20/02/2024,11:45:00,1,0,1,0.156
20/02/2024 12:00,20/02/2024,12:00:00,1,0,1,0.148
20/02/2024 12:15,20/02/2024,12:15:00,1,0,1,0.092
20/02/2024 12:30,20/02/2024,12:30:00,1,0,1,0.064
20/02/2024 12:45,20/02/2024,12:45:00,1,0,1,0.052
20/02/2024 13:00,20/02/2024,13:00:00,1,0,1,0.048
20/02/2024 13:15,20/02/2024,13:15:00,1,0,1,0.092
20/02/2024 13:30,20/02/2024,13:30:00,1,0,1,0.096
20/02/2024 13:45,20/02/2024,13:45:00,1,0,1,0.088
20/02/2024 14:00,20/02/2024,14:00:00,1,0,1,0.092
20/02/2024 14:15,20/02/2024,14:15:00,1,0,1,0.064
20/02/2024 14:30,20/02/2024,14:30:00,1,0,1,0.052
20/02/2024 14:45,20/02/2024,14:45:00,1,0,1,0.052
20/02/2024 15:00,20/02/2024,15:00:00,1,0,1,0.092
20/02/2024 15:15,20/02/2024,15:15:00,1,0,1,0.172
20/02/2024 15:30,20/02/2024,15:30:00,1,0,1,0.164
20/02/2024 15:45,20/02/2024,15:45:00,1,0,1,0.16
20/02/2024 16:00,20/02/2024,16:00:00,1,0,1,0.132
20/02/2024 16:15,20/02/2024,16:15:00,1,0,1,0.12
20/02/2024 16:30,20/02/2024,16:30:00,1,0,1,0.116
20/02/2024 16:45,20/02/2024,16:45:00,1,0,1,0.16
20/02/2024 17:00,20/02/2024,17:00:00,1,0,1,0.16
20/02/2024 17:15,20/02/2024,17:15:00,1,0,1,0.156
20/02/2024 17:30,20/02/2024,17:30:00,1,0,1,0.152
20/02/2024 17:45,20/02/2024,17:45:00,1,0,1,0.124
20/02/2024 18:00,20/02/2024,18:00:00,1,0,1,0.116
20/02/2024 18:15,20/02/2024,18:15:00,1,0,1,0.152
20/02/2024 18:30,20/02/2024,18:30:00,1,0,0,0.144
20/02/2024 18:45,20/02/2024,18:45:00,1,0,0,0.148
20/02/2024 19:00,20/02/2024,19:00:00,1,0,0,0.316
20/02/2024 19:15,20/02/2024,19:15:00,1,0,0,0.34
20/02/2024 19:30,20/02/2024,19:30:00,1,0,0,0.284
20/02/2024 19:45,20/02/2024,19:45:00,1,0,0,0.224
20/02/2024 20:00,20/02/2024,20:00:00,1,0,0,0.236
20/02/2024 20:15,20/02/2024,20:15:00,1,0,0,0.204
20/02/2024 20:30,20/02/2024,20:30:00,1,0,0,0.232
20/02/2024 20:45,20/02/2024,20:45:00,1,0,0,0.64
20/02/2024 21:00,20/02/2024,21:00:00,1,0,0,0.276
20/02/2024 21:15,20/02/2024,21:15:00,1,0,0,0.216
20/02/2024 21:30,20/02/2024,21:30:00,1,0,0,0.204
20/02/2024 21:45,20/02/2024,21:45:00,1,0,0,0.24
20/02/2024 22:00,20/02/2024,22:00:00,1,0,0,0.236
20/02/2024 22:15,20/02/2024,22:15:00,1,0,0,0.236
20/02/2024 22:30,20/02/2024,22:30:00,1,0,0,0.22
20/02/2024 22:45,20/02/2024,22:45:00,1,0,0,0.2
20/02/2024 23:00,20/02/2024,23:00:00,1,0,0,0.148
20/02/2024 23:15,20/02/2024,23:15:00,1,0,0,0.164
20/02/2024 23:30,20/02/2024,23:30:00,1,0,0,0.184
20/02/2024 23:45,20/02/2024,23:45:00,1,0,0,0.208
21/02/2024 00:00,21/02/2024,00:00:00,2,0,0,0.204
21/02/2024 00:15,21/02/2024,00:15:00,2,0,0,0.104
21/02/2024 00:30,21/02/2024,00:30:00,2,0,0,0.096
21/02/2024 00:45,21/02/2024,00:45:00,2,0,0,0.108
21/02/2024 01:00,21/02/2024,01:00:00,2,0,0,0.12
21/02/2024 01:15,21/02/2024,01:15:00,2,0,0,0.152
21/02/2024 01:30,21/02/2024,01:30:00,2,0,0,0.192
21/02/2024 01:45,21/02/2024,01:45:00,2,0,0,0.156
21/02/2024 02:00,21/02/2024,02:00:00,2,0,0,0.14
21/02/2024 02:15,21/02/2024,02:15:00,2,0,0,0.136
21/02/2024 02:30,21/02/2024,02:30:00,2,0,0,0.184
21/02/2024 02:45,21/02/2024,02:45:00,2,0,0,0.18
21/02/2024 03:00,21/02/2024,03:00:00,2,0,0,0.176
21/02/2024 03:15,21/02/2024,03:15:00,2,0,0,0.16
21/02/2024 03:30,21/02/2024,03:30:00,2,0,0,0.132
21/02/2024 03:45,21/02/2024,03:45:00,2,0,0,0.136
21/02/2024 04:00,21/02/2024,04:00:00,2,0,0,0.14
21/02/2024 04:15,21/02/2024,04:15:00,2,0,0,0.112
21/02/2024 04:30,21/02/2024,04:30:00,2,0,0,0.108
21/02/2024 04:45,21/02/2024,04:45:00,2,0,0,0.1
21/02/2024 05:00,21/02/2024,05:00:00,2,0,0,0.072
21/02/2024 05:15,21/02/2024,05:15:00,2,0,0,0.072
21/02/2024 05:30,21/02/2024,05:30:00,2,0,0,0.088
21/02/2024 05:45,21/02/2024,05:45:00,2,0,0,0.112
21/02/2024 06:00,21/02/2024,06:00:00,2,0,0,0.108
21/02/2024 06:15,21/02/2024,06:15:00,2,0,0,0.108
21/02/2024 06:30,21/02/2024,06:30:00,2,0,0,0.124
21/02/2024 06:45,21/02/2024,06:45:00,2,0,0,0.14
21/02/2024 07:00,21/02/2024,07:00:00,2,0,0,0.148
21/02/2024 07:15,21/02/2024,07:15:00,2,0,0,0.176
21/02/2024 07:30,21/02/2024,07:30:00,2,0,1,0.176
21/02/2024 07:45,21/02/2024,07:45:00,2,0,1,0.184
21/02/2024 08:00,21/02/2024,08:00:00,2,0,1,0.18
21/02/2024 08:15,21/02/2024,08:15:00,2,0,1,0.412
21/02/2024 08:30,21/02/2024,08:30:00,2,0,1,0.456
21/02/2024 08:45,21/02/2024,08:45:00,2,0,1,0.448
21/02/2024 09:00,21/02/2024,09:00:00,2,0,1,0.276
21/02/2024 09:15,21/02/2024,09:15:00,2,0,1,0.268
21/02/2024 09:30,21/02/2024,09:30:00,2,0,1,0.252
21/02/2024 09:45,21/02/2024,09:45:00,2,0,1,0.4
21/02/2024 10:00,21/02/2024,10:00:00,2,0,1,0.344
21/02/2024 10:15,21/02/2024,10:15:00,2,0,1,0.216
21/02/2024 10:30,21/02/2024,10:30:00,2,0,1,0.204
21/02/2024 10:45,21/02/2024,10:45:00,2,0,1,0.196
21/02/2024 11:00,21/02/2024,11:00:00,2,0,1,0.192
21/02/2024 11:15,21/02/2024,11:15:00,2,0,1,0.172
21/02/2024 11:30,21/02/2024,11:30:00,2,0,1,0.156
21/02/2024 11:45,21/02/2024,11:45:00,2,0,1,0.228
21/02/2024 12:00,21/02/2024,12:00:00,2,0,1,0.268
21/02/2024 12:15,21/02/2024,12:15:00,2,0,1,0.348
21/02/2024 12:30,21/02/2024,12:30:00,2,0,1,0.336
21/02/2024 12:45,21/02/2024,12:45:00,2,0,1,0.704
21/02/2024 13:00,21/02/2024,13:00:00,2,0,1,0.348
21/02/2024 13:15,21/02/2024,13:15:00,2,0,1,0.224
21/02/2024 13:30,21/02/2024,13:30:00,2,0,1,0.236
21/02/2024 13:45,21/02/2024,13:45:00,2,0,1,0.256
21/02/2024 14:00,21/02/2024,14:00:00,2,0,1,0.236
21/02/2024 14:15,21/02/2024,14:15:00,2,0,1,0.236
21/02/2024 14:30,21/02/2024,14:30:00,2,0,1,0.232
21/02/2024 14:45,21/02/2024,14:45:00,2,0,1,0.16
21/02/2024 15:00,21/02/2024,15:00:00,2,0,1,0.156
21/02/2024 15:15,21/02/2024,15:15:00,2,0,1,1.556
21/02/2024 15:30,21/02/2024,15:30:00,2,0,1,0.82
21/02/2024 15:45,21/02/2024,15:45:00,2,0,1,0.284
21/02/2024 16:00,21/02/2024,16:00:00,2,0,1,0.272
21/02/2024 16:15,21/02/2024,16:15:00,2,0,1,0.256
21/02/2024 16:30,21/02/2024,16:30:00,2,0,1,1.048
21/02/2024 16:45,21/02/2024,16:45:00,2,0,1,1.976
21/02/2024 17:00,21/02/2024,17:00:00,2,0,1,0.276
21/02/2024 17:15,21/02/2024,17:15:00,2,0,1,0.3
21/02/2024 17:30,21/02/2024,17:30:00,2,0,1,0.3
21/02/2024 17:45,21/02/2024,17:45:00,2,0,1,0.548
21/02/2024 18:00,21/02/2024,18:00:00,2,0,1,0.284
21/02/2024 18:15,21/02/2024,18:15:00,2,0,1,0.28
21/02/2024 18:30,21/02/2024,18:30:00,2,0,0,0.364
21/02/2024 18:45,21/02/2024,18:45:00,2,0,0,0.296
21/02/2024 19:00,21/02/2024,19:00:00,2,0,0,0.3
21/02/2024 19:15,21/02/2024,19:15:00,2,0,0,0.244
21/02/2024 19:30,21/02/2024,19:30:00,2,0,0,0.224
21/02/2024 19:45,21/02/2024,19:45:00,2,0,0,0.168
21/02/2024 20:00,21/02/2024,20:00:00,2,0,0,0.468
21/02/2024 20:15,21/02/2024,20:15:00,2,0,0,0.22
21/02/2024 20:30,21/02/2024,20:30:00,2,0,0,0.244
21/02/2024 20:45,21/02/2024,20:45:00,2,0,0,0.244
21/02/2024 21:00,21/02/2024,21:00:00,2,0,0,0.252
21/02/2024 21:15,21/02/2024,21:15:00,2,0,0,0.244
21/02/2024 21:30,21/02/2024,21:30:00,2,0,0,0.276
21/02/2024 21:45,21/02/2024,21:45:00,2,0,0,0.272
21/02/2024 22:00,21/02/2024,22:00:00,2,0,0,0.208
21/02/2024 22:15,21/02/2024,22:15:00,2,0,0,0.236
21/02/2024 22:30,21/02/2024,22:30:00,2,0,0,0.236
21/02/2024 22:45,21/02/2024,22:45:00,2,0,0,0.224
21/02/2024 23:00,21/02/2024,23:00:00,2,0,0,0.2
21/02/2024 23:15,21/02/2024,23:15:00,2,0,0,0.184
21/02/2024 23:30,21/02/2024,23:30:00,2,0,0,0.188
21/02/2024 23:45,21/02/2024,23:45:00,2,0,0,0.284
22/02/2024 00:00,22/02/2024,00:00:00,3,0,0,0.276
22/02/2024 00:15,22/02/2024,00:15:00,3,0,0,0.232
22/02/2024 00:30,22/02/2024,00:30:00,3,0,0,0.296
22/02/2024 00:45,22/02/2024,00:45:00,3,0,0,0.312
22/02/2024 01:00,22/02/2024,01:00:00,3,0,0,0.296
22/02/2024 01:15,22/02/2024,01:15:00,3,0,0,0.132
22/02/2024 01:30,22/02/2024,01:30:00,3,0,0,0.12
22/02/2024 01:45,22/02/2024,01:45:00,3,0,0,0.104
22/02/2024 02:00,22/02/2024,02:00:00,3,0,0,0.1
22/02/2024 02:15,22/02/2024,02:15:00,3,0,0,0.076
22/02/2024 02:30,22/02/2024,02:30:00,3,0,0,0.06
22/02/2024 02:45,22/02/2024,02:45:00,3,0,0,0.08
22/02/2024 03:00,22/02/2024,03:00:00,3,0,0,0.204
22/02/2024 03:15,22/02/2024,03:15:00,3,0,0,0.204
22/02/2024 03:30,22/02/2024,03:30:00,3,0,0,0.168
22/02/2024 03:45,22/02/2024,03:45:00,3,0,0,0.164
22/02/2024 04:00,22/02/2024,04:00:00,3,0,0,0.128
22/02/2024 04:15,22/02/2024,04:15:00,3,0,0,0.124
22/02/2024 04:30,22/02/2024,04:30:00,3,0,0,0.14
22/02/2024 04:45,22/02/2024,04:45:00,3,0,0,0.168
22/02/2024 05:00,22/02/2024,05:00:00,3,0,0,0.168
22/02/2024 05:15,22/02/2024,05:15:00,3,0,0,0.168
22/02/2024 05:30,22/02/2024,05:30:00,3,0,0,0.144
22/02/2024 05:45,22/02/2024,05:45:00,3,0,0,0.096
22/02/2024 06:00,22/02/2024,06:00:00,3,0,0,0.056
22/02/2024 06:15,22/02/2024,06:15:00,3,0,0,0.096
22/02/2024 06:30,22/02/2024,06:30:00,3,0,0,0.1
22/02/2024 06:45,22/02/2024,06:45:00,3,0,0,0.1
22/02/2024 07:00,22/02/2024,07:00:00,3,0,0,0.096
22/02/2024 07:15,22/02/2024,07:15:00,3,0,0,0.056
22/02/2024 07:30,22/02/2024,07:30:00,3,0,1,0.06
22/02/2024 07:45,22/02/2024,07:45:00,3,0,1,0.072
22/02/2024 08:00,22/02/2024,08:00:00,3,0,1,0.212
22/02/2024 08:15,22/02/2024,08:15:00,3,0,1,0.452
22/02/2024 08:30,22/02/2024,08:30:00,3,0,1,0.456
22/02/2024 08:45,22/02/2024,08:45:00,3,0,1,0.272
22/02/2024 09:00,22/02/2024,09:00:00,3,0,1,0.264
22/02/2024 09:15,22/02/2024,09:15:00,3,0,1,0.352
22/02/2024 09:30,22/02/2024,09:30:00,3,0,1,0.416
22/02/2024 09:45,22/02/2024,09:45:00,3,0,1,0.44
22/02/2024 10:00,22/02/2024,10:00:00,3,0,1,0.416
22/02/2024 10:15,22/02/2024,10:15:00,3,0,1,0.416
22/02/2024 10:30,22/02/2024,10:30:00,3,0,1,0.416
22/02/2024 10:45,22/02/2024,10:45:00,3,0,1,0.288
22/02/2024 11:00,22/02/2024,11:00:00,3,0,1,0.344
22/02/2024 11:15,22/02/2024,11:15:00,3,0,1,0.372
22/02/2024 11:30,22/02/2024,11:30:00,3,0,1,0.328
22/02/2024 11:45,22/02/2024,11:45:00,3,0,1,0.324
22/02/2024 12:00,22/02/2024,12:00:00,3,0,1,0.22
22/02/2024 12:15,22/02/2024,12:15:00,3,0,1,0.22
22/02/2024 12:30,22/02/2024,12:30:00,3,0,1,0.16
22/02/2024 12:45,22/02/2024,12:45:00,3,0,1,0.144
22/02/2024 13:00,22/02/2024,13:00:00,3,0,1,0.384
22/02/2024 13:15,22/02/2024,13:15:00,3,0,1,0.544
22/02/2024 13:30,22/02/2024,13:30:00,3,0,1,0.172
22/02/2024 13:45,22/02/2024,13:45:00,3,0,1,0.288
22/02/2024 14:00,22/02/2024,14:00:00,3,0,1,0.188
22/02/2024 14:15,22/02/2024,14:15:00,3,0,1,0.22
22/02/2024 14:30,22/02/2024,14:30:00,3,0,1,0.26
22/02/2024 14:45,22/02/2024,14:45:00,3,0,1,0.368
22/02/2024 15:00,22/02/2024,15:00:00,3,0,1,0.456
22/02/2024 15:15,22/02/2024,15:15:00,3,0,1,0.448
22/02/2024 15:30,22/02/2024,15:30:00,3,0,1,0.452
22/02/2024 15:45,22/02/2024,15:45:00,3,0,1,0.432
22/02/2024 16:00,22/02/2024,16:00:00,3,0,1,0.368
22/02/2024 16:15,22/02/2024,16:15:00,3,0,1,1.552
22/02/2024 16:30,22/02/2024,16:30:00,3,0,1,1.064
22/02/2024 16:45,22/02/2024,16:45:00,3,0,1,1.304
22/02/2024 17:00,22/02/2024,17:00:00,3,0,1,1.06
22/02/2024 17:15,22/02/2024,17:15:00,3,0,1,1.332
22/02/2024 17:30,22/02/2024,17:30:00,3,0,1,1.032
22/02/2024 17:45,22/02/2024,17:45:00,3,0,1,1.288
22/02/2024 18:00,22/02/2024,18:00:00,3,0,1,1.016
22/02/2024 18:15,22/02/2024,18:15:00,3,0,1,1.18
22/02/2024 18:30,22/02/2024,18:30:00,3,0,0,0.932
22/02/2024 18:45,22/02/2024,18:45:00,3,0,0,1.312
22/02/2024 19:00,22/02/2024,19:00:00,3,0,0,2.788
22/02/2024 19:15,22/02/2024,19:15:00,3,0,0,3.108
22/02/2024 19:30,22/02/2024,19:30:00,3,0,0,2.808
22/02/2024 19:45,22/02/2024,19:45:00,3,0,0,3.024
22/02/2024 20:00,22/02/2024,20:00:00,3,0,0,2.7
22/02/2024 20:15,22/02/2024,20:15:00,3,0,0,1.884
22/02/2024 20:30,22/02/2024,20:30:00,3,0,0,2.656
22/02/2024 20:45,22/02/2024,20:45:00,3,0,0,2.068
22/02/2024 21:00,22/02/2024,21:00:00,3,0,0,2.092
22/02/2024 21:15,22/02/2024,21:15:00,3,0,0,3.212
22/02/2024 21:30,22/02/2024,21:30:00,3,0,0,2.42
22/02/2024 21:45,22/02/2024,21:45:00,3,0,0,1.152
22/02/2024 22:00,22/02/2024,22:00:00,3,0,0,1.076
22/02/2024 22:15,22/02/2024,22:15:00,3,0,0,1.164
22/02/2024 22:30,22/02/2024,22:30:00,3,0,0,1.52
22/02/2024 22:45,22/02/2024,22:45:00,3,0,0,3.252
22/02/2024 23:00,22/02/2024,23:00:00,3,0,0,3.016
22/02/2024 23:15,22/02/2024,23:15:00,3,0,0,1.368
22/02/2024 23:30,22/02/2024,23:30:00,3,0,0,0.288
